,Föremålsbenämning,Föremålsnr.,Förvärvsnr.,Andra nummer,Material,Plats,Fornlämning,Socken,Landskap,Land,Kontexttyp,Kontextnr.,Artbedömning,Benslagsbedömning,Museum,Unique Name,Catalog Link,Extra Details
98,spiralring,184_HST,33758,Undernummer: 397,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,1,,,Historiska museet,spiralring - 99,https://samlingar.shm.se/object/3465299B-B6BA-46A7-850D-2C6A7F10E11C,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""spiralring"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 75.5 g  Diameter 79 mm  Bredd 6.5 mm  Tjocklek 6.5 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""184_HST"", ""Andra nummer"": ""Undernummer: 397  Fyndnummer: 47  FID: 184"", ""F\u00f6rv\u00e4rvsnummer"": ""33758"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33758"", ""F\u00f6rv\u00e4rvsmetod"": ""KML (inl\u00f6sen)"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 1"", ""Kontextnamn"": ""Spillingskatten""}"
99,Permisk halsring,238_HST,33758,Undernummer: 453,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,1,,,Historiska museet,Permisk halsring - 100,https://samlingar.shm.se/object/92A952AA-E905-474D-842D-6174DB16A761,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Permisk halsring  spiralring"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 39.5 g  Diameter 52.5 mm  Diameter 4 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""238_HST"", ""Andra nummer"": ""Undernummer: 453  Fyndnummer: 48  FID: 238"", ""F\u00f6rv\u00e4rvsnummer"": ""33758"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33758"", ""F\u00f6rv\u00e4rvsmetod"": ""KML (inl\u00f6sen)"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 1"", ""Kontextnamn"": ""Spillingskatten""}"
100,spiralring,243_HST,33758,Undernummer: 458,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,1,,,Historiska museet,spiralring - 101,https://samlingar.shm.se/object/D5DF972C-817E-4257-973D-7D4DB47CE3BA,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""spiralring"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 52 g  Diameter 73 mm  Bredd 4 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""243_HST"", ""Andra nummer"": ""Undernummer: 458  Fyndnummer: 48  FID: 243"", ""F\u00f6rv\u00e4rvsnummer"": ""33758"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33758"", ""F\u00f6rv\u00e4rvsmetod"": ""KML (inl\u00f6sen)"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 1"", ""Kontextnamn"": ""Spillingskatten""}"
101,Konglomerat,261_HST,33758,Undernummer: 477,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,1,,,Historiska museet,Konglomerat - 102,https://samlingar.shm.se/object/2C1E6EC7-D3B7-4EA4-86FC-1A9B9077B63B,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Konglomerat  Armbygel  Ten  Halsring  spiralring"", ""Kategori"": ""Dr\u00e4kt och personlig utrustning  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 437.5 g"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""261_HST"", ""Andra nummer"": ""Undernummer: 477  Fyndnummer: 48  FID: 261"", ""F\u00f6rv\u00e4rvsnummer"": ""33758"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33758"", ""F\u00f6rv\u00e4rvsmetod"": ""KML (inl\u00f6sen)"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 1"", ""Kontextnamn"": ""Spillingskatten""}"
102,Konglomerat,263_HST,33758,Undernummer: 479,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,1,,,Historiska museet,Konglomerat - 103,https://samlingar.shm.se/object/85DB0E79-687F-4983-BBDF-0B346D5A121E,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Konglomerat  spiralring  Ten"", ""Kategori"": ""Dr\u00e4kt och personlig utrustning  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 200 g"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""263_HST"", ""Andra nummer"": ""Undernummer: 479  Fyndnummer: 48  FID: 263"", ""F\u00f6rv\u00e4rvsnummer"": ""33758"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33758"", ""F\u00f6rv\u00e4rvsmetod"": ""KML (inl\u00f6sen)"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 1"", ""Kontextnamn"": ""Spillingskatten""}"
103,Barr,795_HST,33759,Undernummer: 30,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,2,,,Historiska museet,Barr - 104,https://samlingar.shm.se/object/4CCBEB01-351D-4F98-A992-1C222E3B7EF0,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Barr"", ""Kategori"": ""Hantverk och redskap  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 96.85 g  L\u00e4ngd 92 mm  Bredd 14 mm  Tjocklek 11 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""795_HST"", ""Andra nummer"": ""Undernummer: 30  Fyndnummer: 30  FID: 795"", ""F\u00f6rv\u00e4rvsnummer"": ""33759"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33759"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 2""}"
104,Barr,897_HST,33759,Undernummer: 211,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,2,,,Historiska museet,Barr - 105,https://samlingar.shm.se/object/4C648ABC-1BFC-444E-8E53-C816A856C2B3,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Barr"", ""Kategori"": ""Hantverk och redskap  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 95.84 g  L\u00e4ngd 129 mm  Bredd 12 mm  Tjocklek 9 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""897_HST"", ""Andra nummer"": ""Undernummer: 211  Fyndnummer: 167  FID: 897"", ""F\u00f6rv\u00e4rvsnummer"": ""33759"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33759"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 2""}"
105,spiralring,911_HST,33759,Undernummer: 232,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,2,,,Historiska museet,spiralring - 106,https://samlingar.shm.se/object/9345E7C4-0C1B-420A-877E-13F2A1B80328,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""spiralring"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 91.66 g  Diameter 70 mm  Bredd 5 mm  Tjocklek 5 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""911_HST"", ""Andra nummer"": ""Undernummer: 232  Fyndnummer: 181  FID: 911"", ""F\u00f6rv\u00e4rvsnummer"": ""33759"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33759"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 2""}"
106,Konglomerat,947_HST,33759,Undernummer: 283,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,2,,,Historiska museet,Konglomerat - 107,https://samlingar.shm.se/object/870C041D-7B18-4DCC-BEC7-F407671A097C,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Konglomerat  spiralring  Ten"", ""Kategori"": ""Dr\u00e4kt och personlig utrustning  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 69.56 g  Diameter 75 mm"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""947_HST"", ""Andra nummer"": ""Undernummer: 283  Fyndnummer: 227  FID: 947"", ""F\u00f6rv\u00e4rvsnummer"": ""33759"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33759"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 2""}"
107,Barr,1006_HST,33759,Undernummer: 357,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,2,,,Historiska museet,Barr - 108,https://samlingar.shm.se/object/67531AE6-EBF5-495D-8E6E-C193D4FE3871,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Barr"", ""Kategori"": ""Hantverk och redskap  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 53.97 g  L\u00e4ngd 790 mm  Bredd 11 mm  Tjocklek 10 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""1006_HST"", ""Andra nummer"": ""Undernummer: 357  Fyndnummer: 289  FID: 1006"", ""F\u00f6rv\u00e4rvsnummer"": ""33759"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33759"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 2""}"
108,Barr,1038_HST,33759,Undernummer: 413,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,2,,,Historiska museet,Barr - 109,https://samlingar.shm.se/object/3562C8D4-02A5-4A0B-8A09-15251AC782DA,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Barr"", ""Kategori"": ""Hantverk och redskap  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 42.76 g  L\u00e4ngd 73.5 mm  Bredd 11 mm  Tjocklek 8 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""1038_HST"", ""Andra nummer"": ""Undernummer: 413  Fyndnummer: 328  FID: 1038"", ""F\u00f6rv\u00e4rvsnummer"": ""33759"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33759"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 2""}"
109,Konglomerat,1045_HST,33759,Undernummer: 423,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,2,,,Historiska museet,Konglomerat - 110,https://samlingar.shm.se/object/ED8D8D15-87E2-4FBD-936C-2F9C87CD075C,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Konglomerat  Armbygel  Permisk halsring  Ten"", ""Kategori"": ""Dr\u00e4kt och personlig utrustning  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 198 g  Diameter 51 mm  Diameter 57 mm  Diameter 53 mm  Diameter 45 mm  Diameter 42 mm  + Visa 1 till"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""1045_HST"", ""Andra nummer"": ""Undernummer: 423  Fyndnummer: 334  FID: 1045"", ""F\u00f6rv\u00e4rvsnummer"": ""33759"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33759"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 2""}"
110,Barr,1065_HST,33759,Undernummer: 446,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,2,,,Historiska museet,Barr - 111,https://samlingar.shm.se/object/D3E7D85E-96B0-4582-B680-C730D982A51C,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Barr"", ""Kategori"": ""Hantverk och redskap  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 31.29 g  L\u00e4ngd 53.5 mm  Bredd 12.5 mm  Tjocklek 7 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""1065_HST"", ""Andra nummer"": ""Undernummer: 446  Fyndnummer: 347  FID: 1065"", ""F\u00f6rv\u00e4rvsnummer"": ""33759"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33759"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 2""}"
111,spiralring,1070_HST,33759,Undernummer: 451,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,2,,,Historiska museet,spiralring - 112,https://samlingar.shm.se/object/330985C8-C6B3-406F-AA2E-FF28711E4871,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""spiralring"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 25.75 g  Diameter 57 mm  Diameter 3 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""1070_HST"", ""Andra nummer"": ""Undernummer: 451  Fyndnummer: 350  FID: 1070"", ""F\u00f6rv\u00e4rvsnummer"": ""33759"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33759"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 2""}"
112,Barr,1095_HST,33759,Undernummer: 477,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,2,,,Historiska museet,Barr - 113,https://samlingar.shm.se/object/64F077B2-C77E-4790-AB3A-9586AA4C0619,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Barr"", ""Kategori"": ""Hantverk och redskap  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 37.2 g  L\u00e4ngd 72.5 mm  Bredd 10 mm  Tjocklek 7 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""1095_HST"", ""Andra nummer"": ""Undernummer: 477  Fyndnummer: 362  FID: 1095"", ""F\u00f6rv\u00e4rvsnummer"": ""33759"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33759"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 2""}"
113,spiralring,1104_HST,33759,Undernummer: 486,Silver,Spillings,L1976:7626,Othem socken,Gotland,Sverige,Skattfynd,2,,,Historiska museet,spiralring - 114,https://samlingar.shm.se/object/670C3D95-CFBD-45EA-8F3E-A4FB38D1A303,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""spiralring"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 64 g  Diameter 73 mm  Bredd 4 mm  Tjocklek 4 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""1104_HST"", ""Andra nummer"": ""Undernummer: 486  Fyndnummer: 370  FID: 1104"", ""F\u00f6rv\u00e4rvsnummer"": ""33759"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=33759"", ""Fyndplats"": ""Plats: Spillings, Fornl\u00e4mning: L1976:7626, Fastighet: Spillings 1:36, Socken: Othem socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige"", ""Arkeologisk kontext"": ""Skattfynd: 2""}"
114,bronsskrot,106581_HST,5208,Undernummer: 247:1,"Brons, Bränd lera","Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,,,,,Historiska museet,bronsskrot - 115,https://samlingar.shm.se/object/788C7BEB-7060-4A03-A686-26E053E4C339,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""bronsskrot  Hackbrons  Barr  Bleck  Ten"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""Brons  Br\u00e4nd lera"", ""Antal"": ""35"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""106581_HST"", ""Andra nummer"": ""Undernummer: 247:1  FID: 106581"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""Accessionsdatum"": ""2006-06-16"", ""F\u00f6rv\u00e4rvsnummer"": ""5208"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=5208"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Svarta jorden, Fornl\u00e4mning: L2017:1568, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Unders\u00f6kare"": ""Stolpe, Hjalmar""}"
115,Bipolär vikt,362640_HST,34000,Undernummer: Bj 750,"Järn, Cu-legering","Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland,Sverige,Kammargrav,750,,,Historiska museet,Bipolär vikt - 116,https://samlingar.shm.se/object/76D75F2C-55A3-46B8-A23F-81CB3DBF33EE,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Bipol\u00e4r vikt  Vikt  Vikt"", ""Kategori"": ""Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""J\u00e4rn  Cu-legering"", ""Storlek"": ""Diameter 25 mm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""362640_HST"", ""Andra nummer"": ""Undernummer: Bj 750  FID: 362640"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""34000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Hemlanden, Fornl\u00e4mning: L2017:1904, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""Kammargrav, Grav, H\u00f6g: 750"", ""Kontextnamn"": ""Bj 750"", ""Unders\u00f6kare"": ""Stolpe, Hjalmar"", ""Unders\u00f6knings\u00e5r"": ""1879"", ""Tillh\u00f6rande texter"": ""Typ  F\u00f6rem\u00e5lsskylt  Datum  2021-06-24  Titel  Vikt  Text  Bronserad bipol\u00e4r j\u00e4rnvikt. Starkt krackelerad. Gravfynd fr\u00e5n Birka, Bj 750, Adels\u00f6 socken, Uppland.""}"
116,Stav,364472_HST,34000,Undernummer: Bj 760,"Järn, Brons","Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland,Sverige,Brandgrav,760,,,Historiska museet,Stav - 117,https://samlingar.shm.se/object/65FC5CAD-DC95-47EF-B086-D4E1039276C4,"{""Museum"": ""Historiska museet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Stav"", ""Kategori"": ""Religion och kult  Handel och v\u00e4rdem\u00e4tare  Arkeologisk samling"", ""Material"": ""J\u00e4rn  Brons"", ""Storlek"": ""Vikt 370 g  L\u00e4ngd 45.5 cm"", ""Antal"": ""1"", ""Datering"": ""800 \u2013 1100"", ""Tidsperiod"": ""Vikingatid"", ""F\u00f6rem\u00e5lsnummer"": ""364472_HST"", ""Andra nummer"": ""Undernummer: Bj 760  FID: 364472"", ""Historisk plats"": ""Birka, Adels\u00f6 socken"", ""F\u00f6rv\u00e4rvsnummer"": ""34000"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000"", ""F\u00f6rv\u00e4rvsmetod"": ""KML"", ""Fyndplats"": ""Plats: Bj\u00f6rk\u00f6, Hemlanden, Fornl\u00e4mning: L2017:1904, Socken: Adels\u00f6 socken, Kommun: Eker\u00f6 kommun, Landskap: Uppland, Land: Sverige"", ""Arkeologisk kontext"": ""Brandgrav, Grav, H\u00f6g: 760"", ""Kontextnamn"": ""Bj 760"", ""Unders\u00f6kare"": ""Stolpe, Hjalmar"", ""Unders\u00f6knings\u00e5r"": ""1879"", ""Delar"": ""561387_HST"", ""Media"": ""impguide\\2014\\01\\20140108_1\\566486.pdf  Ladda ner PDF  L\u00e4s mer om mediafilen  Du f\u00e5r bearbeta och dela verket f\u00f6r alla \u00e4ndam\u00e5l, \u00e4ven kommersiella, s\u00e5 l\u00e4nge du anger upphovsperson och licensgivare. Creative Commons Erk\u00e4nnande 4.0 Internationell Publik Licens CC BY 4.0""}"
